"rowname","Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","prub","env_group","env_group_2","env_group_3"
"473","albilanata",-97.0452222222222,17.4820555555556,"gbs","CC036",193,159,68,1800,305,73,232,202,169,214,167,579,126,5,92,319,16,204,21,1.09878641029755,-0.0122413138652392,-0.296875085081313,-0.674947765249292,-0.215972937649972,0.241747885290473,0.429358607928169,-0.498006660804495,0.0217752944034157,-0.0587593006063712,0.0246547485641062,-0.045341410783117,-0.0552885165031608,-0.0204475355103628,-0.0134208840795361,-0.06266259353629,0.0480674620449948,0.000432951851347719,0.009023530999539,"Huauclilla","Huauclilla","Huauclilla","Huauclilla"
"474","albilanata",-97.0452222222222,17.4820555555556,"gbs","CC036",193,159,68,1800,305,73,232,202,169,214,167,579,126,5,92,319,16,204,21,1.09878641029755,-0.0122413138652392,-0.296875085081313,-0.674947765249292,-0.215972937649972,0.241747885290473,0.429358607928169,-0.498006660804495,0.0217752944034157,-0.0587593006063712,0.0246547485641062,-0.045341410783117,-0.0552885165031608,-0.0204475355103628,-0.0134208840795361,-0.06266259353629,0.0480674620449948,0.000432951851347719,0.009023530999539,"Huauclilla","Huauclilla","Huauclilla","Huauclilla"
"475","albilanata",-97.0601944444445,17.4676944444444,"gbs","CC037",178,161,69,1622,291,60,231,186,157,198,155,682,140,5,92,376,19,234,25,-0.520442069486773,-0.357747533874232,-0.239574961143177,-0.155107922984533,0.311175704273134,0.358722103638037,0.282891355895566,-0.415654988775736,0.106751427992674,-0.00481987283732956,-0.0605021969697226,-0.159577623290971,-0.134012195621548,-0.0046300767773502,0.0243662963393873,-0.0542261873690226,0.00525752434232634,0.00806478538068004,-0.00869120456374587,"unknown","Oaxacana","Oaxacana","Oaxacana"
"476","albilanata",-96.9384166666667,17.3440833333333,"gbs","CC040",172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,-1.40731862840534,-0.715342516191918,0.306741013368088,0.495396065256367,0.572525142704281,0.277372011126692,0.309936049368899,-0.353982067311362,0.148862641318137,-0.0134164979846459,-0.0906937697659457,-0.196355046423504,-0.109653021018794,0.0159307745660551,0.0429638334674794,-0.0319511476179236,0.000922357554211702,0.00634281690910965,-0.00350191761780719,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"477","albilanata",-96.9384166666667,17.3440833333333,"gbs","CC040",172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,-1.40731862840534,-0.715342516191918,0.306741013368088,0.495396065256367,0.572525142704281,0.277372011126692,0.309936049368899,-0.353982067311362,0.148862641318137,-0.0134164979846459,-0.0906937697659457,-0.196355046423504,-0.109653021018794,0.0159307745660551,0.0429638334674794,-0.0319511476179236,0.000922357554211702,0.00634281690910965,-0.00350191761780719,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"478","albilanata",-96.9384166666667,17.3440833333333,"gbs","CC040",172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,-1.40731862840534,-0.715342516191918,0.306741013368088,0.495396065256367,0.572525142704281,0.277372011126692,0.309936049368899,-0.353982067311362,0.148862641318137,-0.0134164979846459,-0.0906937697659457,-0.196355046423504,-0.109653021018794,0.0159307745660551,0.0429638334674794,-0.0319511476179236,0.000922357554211702,0.00634281690910965,-0.00350191761780719,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"479","albilanata",-96.1010833333333,16.6702777777778,"gbs","CC043",224,143,68,1660,324,114,210,235,200,243,200,701,156,4,96,389,13,238,13,3.29256505163547,-1.90716118581635,1.80120093765209,0.280845013790324,-0.0938611185468032,-0.301102166481527,0.685565330918242,-0.638062359338658,-0.126832307050691,0.207779940441055,-0.0958536824446983,0.146077661732854,-0.067940651690621,0.134052568159853,0.0155187131112857,0.0181006747690294,0.132100980254182,-0.0529156920724896,0.0144992019079911,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"480","albilanata",-96.1010833333333,16.6702777777778,"gbs","CC043",224,143,68,1660,324,114,210,235,200,243,200,701,156,4,96,389,13,238,13,3.29256505163547,-1.90716118581635,1.80120093765209,0.280845013790324,-0.0938611185468032,-0.301102166481527,0.685565330918242,-0.638062359338658,-0.126832307050691,0.207779940441055,-0.0958536824446983,0.146077661732854,-0.067940651690621,0.134052568159853,0.0155187131112857,0.0181006747690294,0.132100980254182,-0.0529156920724896,0.0144992019079911,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"481","albilanata",-96.1010833333333,16.6702777777778,"gbs","CC043",224,143,68,1660,324,114,210,235,200,243,200,701,156,4,96,389,13,238,13,3.29256505163547,-1.90716118581635,1.80120093765209,0.280845013790324,-0.0938611185468032,-0.301102166481527,0.685565330918242,-0.638062359338658,-0.126832307050691,0.207779940441055,-0.0958536824446983,0.146077661732854,-0.067940651690621,0.134052568159853,0.0155187131112857,0.0181006747690294,0.132100980254182,-0.0529156920724896,0.0144992019079911,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"482","albilanata",-95.4535833333333,16.4033333333333,"gbs","CC044",254,124,70,1476,338,161,177,262,232,270,232,684,182,0,114,439,3,195,3,6.46699318370583,-2.93918075455818,4.29602219142284,2.65150125931536,0.77211169101483,0.189106657275928,-0.425294350688367,-0.0673511782214397,-0.231042887794589,0.189020434188527,0.0240412452263522,0.159706531870256,0.118281560702698,0.225446689583917,-0.18819521569034,-0.118316962601204,0.27435092927878,0.0112447441416778,0.0758058760363797,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"483","albilanata",-95.4535833333333,16.4033333333333,"gbs","CC044",254,124,70,1476,338,161,177,262,232,270,232,684,182,0,114,439,3,195,3,6.46699318370583,-2.93918075455818,4.29602219142284,2.65150125931536,0.77211169101483,0.189106657275928,-0.425294350688367,-0.0673511782214397,-0.231042887794589,0.189020434188527,0.0240412452263522,0.159706531870256,0.118281560702698,0.225446689583917,-0.18819521569034,-0.118316962601204,0.27435092927878,0.0112447441416778,0.0758058760363797,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"484","albilanata",-95.4535833333333,16.4033333333333,"gbs","CC044",254,124,70,1476,338,161,177,262,232,270,232,684,182,0,114,439,3,195,3,6.46699318370583,-2.93918075455818,4.29602219142284,2.65150125931536,0.77211169101483,0.189106657275928,-0.425294350688367,-0.0673511782214397,-0.231042887794589,0.189020434188527,0.0240412452263522,0.159706531870256,0.118281560702698,0.225446689583917,-0.18819521569034,-0.118316962601204,0.27435092927878,0.0112447441416778,0.0758058760363797,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"485","albilanata",-97.9785555555556,17.6515277777778,"gbs","CC046",216,172,69,1903,333,87,246,227,190,239,189,753,169,2,97,419,13,270,19,2.43312665436366,-2.50801636846349,-1.87027778488349,0.0158094457918446,-0.216325394679344,-0.199649021634786,0.346723712863487,0.0493817199801578,-0.017165721081764,-0.0136987713973711,-0.202679507402217,0.00256129734556864,-0.0231680518909559,-0.091470403744793,0.035250694778321,-0.00496402697748392,0.0618406308173166,-0.0228582053035417,-0.014581326289261,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"486","albilanata",-97.9785555555556,17.6515277777778,"gbs","CC046",216,172,69,1903,333,87,246,227,190,239,189,753,169,2,97,419,13,270,19,2.43312665436366,-2.50801636846349,-1.87027778488349,0.0158094457918446,-0.216325394679344,-0.199649021634786,0.346723712863487,0.0493817199801578,-0.017165721081764,-0.0136987713973711,-0.202679507402217,0.00256129734556864,-0.0231680518909559,-0.091470403744793,0.035250694778321,-0.00496402697748392,0.0618406308173166,-0.0228582053035417,-0.014581326289261,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"487","albilanata",-97.9785555555556,17.6515277777778,"gbs","CC046",216,172,69,1903,333,87,246,227,190,239,189,753,169,2,97,419,13,270,19,2.43312665436366,-2.50801636846349,-1.87027778488349,0.0158094457918446,-0.216325394679344,-0.199649021634786,0.346723712863487,0.0493817199801578,-0.017165721081764,-0.0136987713973711,-0.202679507402217,0.00256129734556864,-0.0231680518909559,-0.091470403744793,0.035250694778321,-0.00496402697748392,0.0618406308173166,-0.0228582053035417,-0.014581326289261,"Sto_domingo","Sto_domingo","Sto_domingo","Sto_domingo"
"488","albilanata",-99.2570972222222,18.2557,"gbs","CC047",239,153,66,1828,358,128,230,244,218,264,216,1036,227,2,106,645,13,94,21,4.80112023023936,-4.49640866691273,0.682796584188877,-1.06340424812108,0.734568068539891,2.10238773461065,0.443161182194333,0.353133089131037,-1.90137163702774,-0.438525550391397,0.413084198588664,0.000649039793725641,0.153046547848397,-0.242341810084208,0.0624845860947248,-0.106037084269751,0.0233700756436126,-0.0512752283746265,-0.0408501724488431,"Albilanata","Albilanata","Albilanata","Albilanata"
"489","albilanata",-103.924363888889,19.5797277777778,"gbs","M_reppen",247,155,67,1943,358,128,230,261,236,269,219,682,152,3,94,402,15,284,54,4.31304438811891,-3.8195766013544,0.418921481369139,-1.29520077521827,-1.86369961509944,0.122826255037699,1.28515846011737,0.657299650596383,1.94690964757386,-0.543758306897933,-0.161518639346875,0.250363086631051,0.236991039610187,0.0427575215696426,-0.341075607205618,0.0261335899957225,-0.0489341245433262,-0.0600519785725748,0.0291506256554265,"unknown","Reppenhagenii","Reppenhagenii","Reppenhagenii"
"490","albilanata",-94.9472222222222,16.5527777777778,"col_cactus",NA,269,96,62,1713,348,194,154,278,252,288,245,936,241,4,108,555,15,275,17,7.2539484867515,-5.33171899142206,7.62663275811685,-1.60448595467116,1.30593151849873,-1.18201791080367,0.610963437258371,-0.417395768712743,-0.0937238344628648,0.750292431577108,-0.252300422124852,0.336132894275112,0.43274846695091,0.0349740469595475,0.088767352357202,-0.0970717319475615,0.124850579181746,-0.132190228974158,0.0548900193116231,"Tehuantepec","Tehuantepec","Tehuantepec","Tehuantepec"
"493","haageana",-97.6391666666667,18.2855555555556,"col_cactus",NA,176,163,69,1850,288,55,233,194,151,198,150,544,141,3,93,288,14,237,18,0.187521067181209,0.562439218918592,-0.995281842369511,-0.17290531219735,0.573925307134404,-0.37662216155272,-0.0547288644948657,0.00186433868712235,0.118181849957945,0.0188849591695853,-0.0225810618219531,0.148323938908798,0.170784074258084,-0.0321201921963447,-0.045352214260018,0.00326236963307456,-0.00326107206586974,-0.0504253546534553,-0.0167018440011293,"unknown","Balsas","Balsas","M_conspicua"
"495","haageana",-97.4436111111111,18.3955555555556,"col_cactus",NA,187,153,69,1883,294,74,220,206,162,209,161,474,112,3,97,235,12,190,14,1.65870057592223,1.18392973445238,0.158897762318041,0.0385506644247589,0.215387091667522,-0.14108674437725,-0.285901891657124,0.023259181379438,0.0669363276718757,-0.0194030953027052,-0.0112994306106523,0.000140460835724783,0.0108234677803783,0.177719739714074,-0.0197594066116269,0.0086371027490844,-0.00704208203421783,-0.000148408399845847,-0.010969521789828,"unknown","Balsas","Balsas","M_meissneri"
"496","haageana",-97.48,17.2522222222222,"col_cactus",NA,175,180,73,1519,290,45,245,186,154,193,153,853,177,7,87,466,28,301,38,-2.80084443140546,-2.18175029236608,-1.6533971948666,0.905489313567311,-1.06610335252539,0.336286772741544,0.0408412337144488,-0.0995877693700852,0.0619363916499504,-0.110187426264658,-0.176169734674385,0.00703067949188418,0.0138999833667147,-0.0111020998705942,-0.0952206409736154,0.113959769422968,0.0443170421587267,-0.0372181659470078,-0.0129725979127746,"unknown","Oaxacana","Oaxacana","Oaxacana"
"497","haageana",-96.9355555555556,17.345,"col_cactus",NA,172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,-1.40731862840534,-0.715342516191918,0.306741013368088,0.495396065256367,0.572525142704281,0.277372011126692,0.309936049368899,-0.353982067311362,0.148862641318137,-0.0134164979846459,-0.0906937697659457,-0.196355046423504,-0.109653021018794,0.0159307745660551,0.0429638334674794,-0.0319511476179236,0.000922357554211702,0.00634281690910965,-0.00350191761780719,"unknown","Oaxacana","Oaxacana","Oaxacana"
"498","haageana",-97.3338888888889,17.1558333333333,"col_cactus",NA,183,176,72,1506,298,56,242,192,162,201,161,1016,204,9,87,569,38,347,44,-3.08483543708327,-3.89180964975558,-0.864533696169264,0.101989636135824,-1.37338563013421,0.15591754313395,0.0672379515854505,-0.195792426502256,-0.0377456158424795,0.327672884820002,-0.436988623079891,-0.040666867593063,-0.165132459630731,-0.0253415690381741,-0.0716728360357729,0.0269847171794186,0.0306114667793893,-0.0718870796745753,-0.00800637196680679,"unknown","Oaxacana","Oaxacana","Oaxacana"
"499","haageana",-97.3494444444444,17.4633333333333,"col_cactus",NA,162,175,72,1434,279,39,240,171,143,179,142,665,141,5,88,339,20,256,25,-2.36985328520217,0.0437423285085737,-1.48716087996423,1.25278038147657,-0.00591972049962738,0.471932594456682,0.225012815322368,-0.514951673669511,0.226415501125795,0.0262470857988752,-0.0510055030692364,-0.0677172991816044,0.0284820064756714,-0.057482914248871,0.0854649114203066,0.0785605270875843,-0.0563909488385633,-0.028027691187722,-0.0136162710656593,"unknown","Oaxacana","Oaxacana","Oaxacana"
"501","haageana",-97.5055555555555,17.6383333333333,"col_cactus",NA,152,170,71,1539,268,29,239,161,131,171,130,761,171,7,89,395,23,303,30,-3.43066639442115,-0.52242131426902,-1.11221626371658,0.230105093653519,0.486996877563744,-0.186723409245886,-0.319602592006164,-0.545329293746472,0.179031282093968,-0.0723636592883147,0.0139978118528674,0.0128973785749186,-0.0245404840367846,-0.0974964955049235,0.0970886643574237,-0.00202422160100672,-0.0433031652548155,0.00914875725640293,-0.0186079236995042,"unknown","Oaxacana","Oaxacana","Oaxacana"
"502","haageana",-97.3763888888889,17.4286111111111,"col_cactus",NA,156,170,72,1425,271,36,235,162,136,173,135,751,165,7,89,397,24,293,28,-3.33089682751657,-0.576787126099101,-0.815905746442615,0.92832601822606,0.182084886765166,0.077584488721358,-0.247860337565373,-0.643194078798092,0.116955107838743,0.0578917055290872,-0.022059013484468,-0.0612340113928114,-0.0482541906715214,-0.101802237864437,0.0917179759484609,-0.0393605968531227,-0.0445529901869209,0.0194908944145973,0.00277874640468014,"unknown","Oaxacana","Oaxacana","Oaxacana"
"504","haageana",-97.38,17.5494444444444,"col_cactus",NA,155,170,71,1463,270,33,237,162,134,172,134,749,156,7,86,383,23,288,31,-3.34576560325899,-0.327866006574898,-0.908304021540135,0.387926124289668,0.204306707084431,0.0660863808062093,0.168267290199751,-0.641097076531865,0.248333680897352,-0.0945152108213561,-0.0252048570670213,-0.0676811127532312,-0.014925348760887,-0.0518521089753743,0.141794264045212,0.024970308017622,-0.0234445583609189,-0.0191886136994474,-0.00261413746689135,"unknown","Oaxacana","Oaxacana","Oaxacana"
"505","haageana",-97.2502777777778,18.4466666666667,"col_cactus",NA,153,151,69,1701,259,43,216,163,128,172,128,682,152,8,87,360,31,247,31,-2.88871301220654,0.57879108143257,1.12277571658696,-1.06887403325672,0.264617320268012,-0.255764672760421,-0.281213143866249,-0.0886856241880462,-0.20346086092113,0.319481641340402,-0.0560975910296758,-0.0092048738537856,-0.000520006975508358,-0.0732741343026322,0.0546164679452977,-0.11131817425218,0.0165140034800087,-0.011574738737955,0.015875641230769,"unknown","Oaxacana","Balsas","Oaxacana"
"506","haageana",-97.1994444444444,17.6358333333333,"col_cactus",NA,151,163,70,1476,265,34,231,158,131,168,129,722,152,6,87,383,22,258,35,-3.19624526416111,0.142580555693053,-0.259911542429423,-0.0254897534907916,0.728817365626589,0.359761554232133,0.230315190659107,-0.281729053081919,0.362024293178418,-0.21267400665508,0.0767098275059773,-0.0490083869263578,0.0218778874565099,-0.0540056572201705,0.0946134146197155,-0.0503303612400706,-0.0541088650417965,-0.00795286063251556,0.0200835213566922,"unknown","Oaxacana","Oaxacana","Oaxacana"
"507","haageana",-97.5369444444444,17.8013888888889,"col_cactus",NA,158,169,69,1763,275,31,244,174,134,179,133,642,142,5,93,327,18,249,23,-1.67580129732426,0.555747791592243,-1.64710620709415,-0.585859235428844,0.851290850126745,-0.00730257417131647,-0.338797333123861,-0.365691456954019,0.0871060637784782,-0.0756037928687457,-0.0332529601892963,-0.0392315289767062,-0.12747819074152,0.0509342457190674,0.0307884591814616,0.0532507914964541,-0.0611051796226371,-0.0202822760081872,-0.00758140993163229,"unknown","Oaxacana","Oaxacana","Oaxacana"
"508","haageana",-97.2194444444444,17.4583333333333,"col_cactus",NA,167,175,73,1333,283,45,238,173,148,182,147,515,116,4,91,256,14,205,18,-1.42870929501854,1.06826529184617,-1.51194880733377,2.25290449919798,-0.118440039891397,1.03114239341989,0.11718080234715,-0.784252701810101,0.318569609014983,-0.0414862595809086,0.10373426094329,-0.037464161621819,0.0814512362054382,-0.0310337924802359,0.0748685212111455,0.0500515674294787,-0.0428170375351532,0.0224125844851279,0.0251032939156357,"unknown","Oaxacana","Oaxacana","Oaxacana"
"509","haageana",-97.4430555555556,17.5094444444444,"col_cactus",NA,158,174,72,1477,275,34,241,167,138,176,137,732,156,6,87,377,22,285,29,-3.04559482745972,-0.415343475657029,-1.43044271522598,0.906568186541679,0.0187157927587933,0.126053842792583,0.0762208324824085,-0.440786921043394,0.205320413976124,-0.0772322724091167,-0.0112539008750311,-0.0133193770336427,-0.032237547983827,-0.0734333123099119,0.0827168388922176,0.0476584167243276,-0.0462762518428929,-0.00400112642601901,-0.0210078555284879,"unknown","Oaxacana","Oaxacana","Oaxacana"
"510","haageana",-97.465,17.3372222222222,"col_cactus",NA,156,171,73,1330,270,36,234,163,137,173,137,788,181,7,92,428,26,308,26,-3.56850533012281,-1.11702531318759,-0.758510168831086,1.52993374896655,0.273861026605083,0.148496339486433,-0.617140089193305,-0.702425346808791,0.0199627863259445,0.280783961879567,-0.0877009990112891,-0.00297590651769086,-0.0792768149558988,-0.0983452812801759,0.0306556562009164,-0.0309365848002667,-0.0225906800526147,0.00895103364006113,-0.0173829527250473,"unknown","Oaxacana","Oaxacana","Oaxacana"
