"Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","env_group_3","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"albilanata",-97.9785555555556,17.6515277777778,"gbs","CC046",216,172,69,1903,333,87,246,227,190,239,189,753,169,2,97,419,13,270,19,"Sto_domingo",2.68624986733223,-2.648226157608,-1.86755130540442,-0.0756722744151612,0.175362285808781,0.24739946676035,0.552890612443483,-0.185561346443411,0.115283026141469,0.0492072417048692,0.199297739662855,0.0769575357382548,-0.0589733448753868,0.136116528488294,-0.0603538755124352,-0.00976176706476059,0.0443922033811689,-0.0080201477397483,-0.0168978298671577
"albilanata",-97.9785555555556,17.6515277777778,"gbs","CC046",216,172,69,1903,333,87,246,227,190,239,189,753,169,2,97,419,13,270,19,"Sto_domingo",2.68624986733223,-2.648226157608,-1.86755130540442,-0.0756722744151612,0.175362285808781,0.24739946676035,0.552890612443483,-0.185561346443411,0.115283026141469,0.0492072417048692,0.199297739662855,0.0769575357382548,-0.0589733448753868,0.136116528488294,-0.0603538755124352,-0.00976176706476059,0.0443922033811689,-0.0080201477397483,-0.0168978298671577
"albilanata",-97.9785555555556,17.6515277777778,"gbs","CC046",216,172,69,1903,333,87,246,227,190,239,189,753,169,2,97,419,13,270,19,"Sto_domingo",2.68624986733223,-2.648226157608,-1.86755130540442,-0.0756722744151612,0.175362285808781,0.24739946676035,0.552890612443483,-0.185561346443411,0.115283026141469,0.0492072417048692,0.199297739662855,0.0769575357382548,-0.0589733448753868,0.136116528488294,-0.0603538755124352,-0.00976176706476059,0.0443922033811689,-0.0080201477397483,-0.0168978298671577
"albilanata",-99.2570972222222,18.2557,"gbs","CC047",239,153,66,1828,358,128,230,244,218,264,216,1036,227,2,106,645,13,94,21,"Albilanata",5.39758405497222,-4.1890855173796,1.09118215685785,-1.0977691117652,-0.233229922160192,-2.8212241147592,-0.285869921715121,-0.165987254479683,2.00174989667484,-0.50513749178889,-0.321490969944833,-0.0790752340507828,0.041025053093522,0.274757554875457,-0.154264995112878,0.0189998505034344,-0.0658827930480787,0.0627434655500134,-0.0442445822259753
"albilanata",-103.924363888889,19.5797277777778,"gbs","M_reppen",247,155,67,1943,358,128,230,261,236,269,219,682,152,3,94,402,15,284,54,"Reppenhagenii",4.53211885881457,-3.75847091256461,0.930057855232016,-1.46808406368699,1.98827593019849,0.198918133560379,2.36985319864308,-0.0392328241116804,-1.88528462874355,-1.1349154692748,0.145725337154617,0.277601085474258,0.522124036840564,-0.135719612207754,0.347623687246549,0.154483745494957,0.0707647195321688,0.0355478913540917,0.0240800136065838
"albilanata",-94.9472222222222,16.5527777777778,"col_cactus",NA,269,96,62,1713,348,194,154,278,252,288,245,936,241,4,108,555,15,275,17,"Tehuantepec",8.10765222241974,-4.36299993274049,8.36322529827116,-1.15206183546962,-2.2888072553344,1.00634138578814,0.548814750610773,-0.38949216145908,0.150370846086321,0.898330259259793,-0.15723507186782,0.176666829855219,0.486256657741766,-0.023756932574434,-0.201747909816378,-0.104132568439569,0.0523427707461981,0.147518180317326,0.042251399112827
"haageana",-97.6391666666667,18.2855555555556,"col_cactus",NA,176,163,69,1850,288,55,233,194,151,198,150,544,141,3,93,288,14,237,18,"M_conspicua",0.0987453740600338,0.370033611459466,-1.08524666954702,-0.280512156879337,-0.65135264029181,0.330725080620987,0.0439028829768009,0.0883773500840361,-0.101706069618642,0.0299297510450395,-0.000327828959777909,0.141132238117996,0.187031629278921,0.0290820580678653,0.027556171275371,-0.00610687019368639,0.0100204812259115,0.0319319708343665,-0.0182518821299439
"haageana",-97.4436111111111,18.3955555555556,"col_cactus",NA,187,153,69,1883,294,74,220,206,162,209,161,474,112,3,97,235,12,190,14,"M_meissneri",1.61745927665362,1.42006355565678,0.0273151259160489,0.0226792370076264,-0.302393290065605,0.173213396274591,-0.135434035545557,0.153372828561618,-0.00338888110353114,-0.0323648225957718,0.0522985680169898,-0.0513844365624497,0.0181821258116787,-0.144827835235123,0.0202569830104223,-0.00699637897317039,-0.00165144029826068,0.00196182963380931,-0.0126121290827423
"haageana",-97.48,17.2522222222222,"col_cactus",NA,175,180,73,1519,290,45,245,186,154,193,153,853,177,7,87,466,28,301,38,"Oaxacana",-3.12762824591204,-3.11813635472204,-1.19446698640888,0.856687275492073,1.7776299907961,0.236935619424754,0.0834199541807567,-0.164627292295893,-0.0608102092662528,0.0283377458937661,0.172721081264579,0.124415080666795,0.0144353582583466,-0.0252933433721277,0.0878265940572953,-0.0531970645566553,0.1029114819526,0.00688557889139731,-0.0120376512711416
"haageana",-96.9355555555556,17.345,"col_cactus",NA,172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,"Oaxacana",-1.58594449408662,-1.1962612396153,0.558593138927931,0.578501808025221,-0.367123343653149,-0.200083119857121,-0.0560562235536348,-0.422245033889008,-0.284328234115641,0.00819318139195954,0.138794903543204,-0.186544616478273,-0.12688512598938,-0.0225210217204271,-0.0379358867712627,0.00227724309913292,-0.0209080163303976,-0.00838908000088045,-0.00557788876781088
"haageana",-97.3338888888889,17.1558333333333,"col_cactus",NA,183,176,72,1506,298,56,242,192,162,201,161,1016,204,9,87,569,38,347,44,"Oaxacana",-3.42256924275728,-5.03299119967885,0.00178168890915792,-0.00451515963747129,2.23593465436348,0.604915468130462,0.1563259590012,-0.205019109596702,-0.0024291654651869,0.721349041328157,0.34698729810103,0.162193549867313,-0.200719623462627,0.0172307852815612,0.00770438087053028,0.00561982051406625,0.0406422219178252,0.0529315027075329,-0.00284939464555628
"haageana",-97.3494444444444,17.4633333333333,"col_cactus",NA,162,175,72,1434,279,39,240,171,143,179,142,665,141,5,88,339,20,256,25,"Oaxacana",-2.69708598590546,-0.601869585423082,-1.40268689169167,1.27338010131797,0.386124331939665,-0.216534762239216,-0.20511298375084,-0.629430537774939,-0.372924909388624,0.0588288224950266,0.0768012736614918,-0.0115093609907749,-0.00196374477028242,0.0534488805328125,0.00888626708940252,-0.141654777083905,-0.0262824266237489,-0.0142638525790082,-0.0164586829277713
"haageana",-97.5055555555555,17.6383333333333,"col_cactus",NA,152,170,71,1539,268,29,239,161,131,171,130,761,171,7,89,395,23,303,30,"Oaxacana",-3.79996161518321,-1.44260305746451,-0.804795441457493,0.138324899054053,-0.0715169087050663,0.609470293275208,-0.643645609289481,-0.2425389073819,-0.293681213712817,-0.0261370323848617,0.0317681968169429,0.0534097329348411,-0.0431048659705322,0.0494284222280453,-0.0789476991470286,-0.0876426378242412,-0.0596643458027911,-0.0393116529623186,-0.0177784970763836
"haageana",-97.3763888888889,17.4286111111111,"col_cactus",NA,156,170,72,1425,271,36,235,162,136,173,135,751,165,7,89,397,24,293,28,"Oaxacana",-3.70177861630621,-1.41391598957413,-0.521724905125804,0.948799735346747,0.279345972783366,0.402457570292911,-0.671493605870516,-0.416717770978074,-0.256314989074416,0.164637493084476,0.0292668295683261,-0.00349547566523609,-0.0810123453429843,0.0715754286718047,-0.0896446309938786,-0.0518349854530171,-0.0703051708093569,-0.0442484239821872,0.00355436184863464
"haageana",-97.38,17.5494444444444,"col_cactus",NA,155,170,71,1463,270,33,237,162,134,172,134,749,156,7,86,383,23,288,31,"Oaxacana",-3.75173389404408,-1.19329333305638,-0.582575698819017,0.328308252247489,0.187945435420227,0.310261922775426,-0.296182626912117,-0.655695029877501,-0.374759985965437,-0.0694839872801229,0.081607237300919,-0.016457253781083,-0.0447769261374579,0.0130403510262628,-0.0874720902935895,-0.126080875089327,-0.0311880049671631,-0.0146639598385158,-0.0029601800851808
"haageana",-97.2502777777778,18.4466666666667,"col_cactus",NA,153,151,69,1701,259,43,216,163,128,172,128,682,152,8,87,360,31,247,31,"Oaxacana",-3.37501569406131,-0.0212159487222391,1.66376114751944,-1.21778006893088,0.106399623466834,0.486801045579257,-0.312934731129227,0.177607757172083,0.166801867964512,0.57862637501946,-0.0213094896217193,0.0229598645081248,-0.042997521026941,0.0610125987881404,-0.137254734192785,0.03649147576022,-0.0456092126008273,0.0317872717719909,0.019918251562263
"haageana",-97.1994444444444,17.6358333333333,"col_cactus",NA,151,163,70,1476,265,34,231,158,131,168,129,722,152,6,87,383,22,258,35,"Oaxacana",-3.59798205883616,-0.648018213226628,0.0614497689107419,-0.09231467160621,-0.325625330578896,-0.277064697668073,-0.133656159842291,-0.280362885063616,-0.546556093096949,-0.332201707641904,0.010543197175299,-0.0584454532774395,0.0471642477205084,-0.000208409543892632,-0.0696577376762468,-0.0462726328488796,-0.0742054025978974,-0.00720425713683068,0.0191098183406626
"haageana",-97.5369444444444,17.8013888888889,"col_cactus",NA,158,169,69,1763,275,31,244,174,134,179,133,642,142,5,93,327,18,249,23,"Oaxacana",-1.95525840171143,-0.0385485722905742,-1.55437371689723,-0.827505409275915,-0.544017154821923,0.134481234724083,-0.616422665056302,-0.108073706169156,-0.195566837802053,-0.0584767297297611,0.170813642159387,-0.0240609431702799,-0.154656864348544,-0.0512014298858865,0.0232545348837836,-0.0588106325539599,-0.0520164081466489,-0.00216094472278879,-0.00573652399263056
"haageana",-97.2194444444444,17.4583333333333,"col_cactus",NA,167,175,73,1333,283,45,238,173,148,182,147,515,116,4,91,256,14,205,18,"Oaxacana",-1.72407723795912,0.749829147960687,-1.67386102239205,2.38999210247127,0.51531952642642,-0.750157820168987,-0.587165882522486,-0.922716711049137,-0.526275487306908,-0.146155726257887,-0.0572437526742971,-0.0245076935103104,0.0740931687189049,0.0331135737102621,0.018478306850637,-0.109020448218858,-0.00373059144138223,-0.0679227376798347,0.0193972852132426
"haageana",-97.4430555555556,17.5094444444444,"col_cactus",NA,158,174,72,1477,275,34,241,167,138,176,137,732,156,6,87,377,22,285,29,"Oaxacana",-3.40175687443561,-1.23758770909884,-1.22656340002444,0.889097843884136,0.38344748849259,0.224263573638714,-0.227229860468026,-0.432626663356497,-0.304281082931421,-0.0430778857977792,0.0528176760250886,0.0547914577832837,-0.0590530197761041,0.0399379102930655,-0.0281681526721713,-0.114505321862637,-0.0357406498011427,-0.0318034250456159,-0.021127030868008
"haageana",-97.465,17.3372222222222,"col_cactus",NA,156,171,73,1330,270,36,234,163,137,173,137,788,181,7,92,428,26,308,26,"Oaxacana",-3.9049401308625,-2.00745005192687,-0.460407089084807,1.64108122390125,0.286095125600247,0.42096333629137,-1.06503522711567,-0.226483223543385,-0.218938401132147,0.494554141680401,0.038798007897907,0.0652504559250873,-0.109220476149284,0.0791329791863037,-0.0605653568833542,-0.0343312092367034,-0.0399838048210612,-0.0326243658811415,-0.0175176792774538
"haageana",-97.7416666666667,18.1783333333333,"col_cactus",NA,203,168,69,1966,317,76,241,216,176,225,174,533,137,3,101,280,12,213,13,"M_conspicua",2.45545831923999,-0.199878555260802,-1.73768085063696,-0.278261338384845,0.299994630078317,0.205220465345533,-0.4670460337429,-0.0426740605244806,0.0447787020458576,0.114908131306383,0.0822145094106375,0.0351740004362796,0.0186336108153403,0.0822446739728271,-0.00657065622361541,0.0177070182973132,0.0285209187985273,-0.0495921641420339,0.0306954360821129
"haageana",-97.2602777777778,17.4461111111111,"col_cactus",NA,169,175,72,1426,285,45,240,176,149,185,148,615,133,5,88,314,18,236,22,"Oaxacana",-2.03971642583058,-0.261649468855892,-1.44734496764303,1.44401016694646,0.593382085721474,-0.333848034675872,-0.24266833310669,-0.955537070679811,-0.304082339866214,0.0106343816619766,0.010119332494797,0.0219628427620257,0.0340647970988845,0.0663848715751477,0.0085237746075663,-0.122131813180953,0.00819180402798197,-0.0290465861964442,0.0113609849849669
"haageana",-97.2602777777778,17.2827777777778,"col_cactus",NA,171,175,73,1366,286,49,237,178,152,188,151,913,186,7,87,503,31,320,35,"Oaxacana",-3.58827859330611,-3.4614010144396,-0.348810753796962,1.31574457739273,1.25790223446652,0.227725193995125,0.00615705802682293,-0.285339080509184,-0.0712378244731824,0.539303723407797,0.205516529380456,0.0560617299289423,-0.135596154109519,0.0698808994617552,-0.0277043288190118,-0.0529964004746976,-0.00992135727695357,-7.61583125525626e-05,-0.0157178329097749
"haageana",-97.2602777777778,17.8369444444444,"col_cactus",NA,155,159,67,1835,270,33,237,166,130,177,129,573,122,3,89,297,15,213,24,"Oaxacana",-1.45493929355034,1.21849864729538,-0.933078760701823,-1.59005244136011,-1.50627841529351,-0.411905413950116,0.252860767591264,-0.0387637097538837,-0.324362079670637,-0.321887649169627,0.0337663171739589,-0.0696457336557785,-0.170428107203055,0.0808143487251089,-0.064389665549381,0.0156643287221063,-0.0384135575902417,0.000188651076689586,-0.0123493061289203
"haageana",-97.4872222222222,18.2252777777778,"col_cactus",NA,174,159,69,1899,283,54,229,192,148,196,147,551,130,4,92,271,18,224,23,"M_conspicua",-0.322536607368045,0.665685420087064,-0.442816880030786,-0.71850610301693,-0.112273738204873,0.323463479288767,0.122615937398788,0.338705723577867,-0.0860295257898931,0.0225582030989821,0.0398829191090498,0.112972034659885,0.0576845728020672,-0.0477390855095563,0.0197871013482423,-0.0594554286792529,0.0402574154444311,0.00405600880529234,-0.0121335350994977
"haageana",-99.1180555555555,18.8563888888889,"col_cactus",NA,222,154,71,1501,332,118,214,226,214,241,202,948,210,4,104,577,17,282,28,"San_angelensis",2.46516206501303,-4.63607602801173,1.72679005907174,1.77444871809861,0.400413891864598,-0.0505959446091608,-0.190398933946229,0.178142725364067,0.0115577520502044,-0.119726794412622,-0.00719243679079261,-0.277168102958166,0.048207678244555,0.122853200429031,0.0741802056798975,0.107911784312188,-0.133991904634788,-0.0446060816032546,-0.000989847956211132
"haageana",-97.1761111111111,17.3330555555556,"col_cactus",NA,166,171,73,1311,280,47,233,172,148,182,147,679,146,4,89,368,19,256,23,"Oaxacana",-2.41195206746274,-0.790291038922767,-0.899338804419439,2.31037764929567,0.152757401747876,-0.414324444365327,-0.117742094974143,-0.497039688177682,-0.364801270513793,0.108521620597846,-0.0017736513445217,0.00192033208418007,-0.0468520205465444,0.080250174991258,-0.00183480664908988,-0.0495741795122601,-0.00486552222701686,-0.0294166302153316,-0.0103678100831673
"haageana",-97.2672222222222,17.4063888888889,"col_cactus",NA,170,176,73,1389,286,46,240,177,151,186,150,699,144,5,87,365,21,260,26,"Oaxacana",-2.4911359974635,-1.13966506444063,-1.33541697328821,1.83298467184437,0.881360666444099,-0.23813916490197,0.0188877921342122,-0.667440644087092,-0.268574561919357,0.068095905500282,0.0461442302787832,0.0485837336779242,-0.0753919192134705,0.0606451368823078,0.0191978952759945,-0.113023124158619,0.0132714344943067,-0.0219538993129952,-0.00394092926778596
"haageana",-97.2266666666667,17.4858333333333,"col_cactus",NA,161,171,72,1373,276,41,235,168,142,177,141,600,128,5,87,305,17,228,25,"Oaxacana",-2.58012748768737,0.189742823988383,-0.981953863581556,1.51235605201893,0.31574836402663,-0.490234024694459,-0.207169166308484,-0.866425719787229,-0.474010058943358,-0.27418302906471,-0.0429053463736659,-0.01572750969011,0.0960585135722909,0.00494058947976711,-0.00461684300916873,-0.11135012088374,-0.00898743972225112,-0.0342631577507812,0.000182505917240952
"haageana",-97.2302777777778,17.3563888888889,"col_cactus",NA,169,175,73,1349,285,47,238,176,151,186,150,722,146,5,87,383,22,266,25,"Oaxacana",-2.594461896499,-1.29842964150113,-1.12369298381497,1.95671780540856,0.754987765664795,-0.241511549130106,0.014423785388947,-0.709067820441127,-0.23256191076951,0.232015270905969,0.092514609683627,0.0103278051338372,-0.136431217636784,0.0673483004913969,0.0121734831340905,-0.0894895149014702,-0.000403365880730849,-0.0293604955556559,-0.0313001820828272
"haageana",-97.4011111111111,17.4880555555556,"col_cactus",NA,146,164,71,1352,259,31,228,152,127,163,127,864,186,10,87,459,33,321,36,"Oaxacana",-5.32637419545467,-2.31894106998059,0.973550191064395,-0.0316221884049854,0.438118373253807,0.677897705388256,-0.95430504356706,-0.531605223951333,-0.260626538559467,0.523493727771855,0.0949531073088986,0.0117987325841139,-0.0921227314020626,0.0334338663355497,-0.142912958481837,-0.0690219101544948,-0.094498658876465,0.00606744887291376,-0.0159692713040568
"haageana",-97.2605555555556,17.7258333333333,"col_cactus",NA,147,163,70,1549,262,30,232,156,126,166,125,725,154,5,87,381,24,263,35,"Oaxacana",-3.74691964152295,-0.556055801883814,-0.171545231304454,-0.248885674798265,-0.526201974254919,-0.2799770444762,0.0937925342303807,0.223449046516797,-0.500397067912658,-0.0976894805021523,0.0305405146781259,-0.00132591921768367,-0.0238711882505775,0.0645794113476297,-0.0927355611862968,-0.0510619844509053,-0.0835691714448364,0.0028831823442455,-0.0173943450098086
"haageana",-97.425,17.4247222222222,"col_cactus",NA,140,159,72,1273,249,30,219,145,122,156,122,943,197,11,89,512,38,326,38,"Oaxacana",-6.21931775093263,-2.72144367659786,1.97909007304546,0.378191322519643,0.555989750408348,0.68688030896464,-1.35075282361097,-0.0651661258789952,-0.0284319905855702,0.749292011321825,0.118080725864048,-0.103232988642879,-0.248836683363138,-0.00607102445104724,-0.146129470801805,-0.0191911467408118,-0.103699630590352,-0.00289538837935262,-0.00608362933269693
"haageana",-97.4744444444444,17.4225,"col_cactus",NA,143,161,72,1285,253,30,223,148,125,159,125,924,195,12,89,499,37,327,37,"Oaxacana",-6.07616750327505,-2.76005061095988,1.74990508623454,0.260381418795306,0.887829064306582,0.900106721675064,-1.58506901350431,-0.427858120806231,-0.0108749698162155,0.642837860126367,0.0873806167229229,-0.0511989874324599,-0.267897711606356,-0.0372654805277767,-0.124415260551393,-0.0139647288042432,-0.0862794148700245,-0.00696906432382382,-0.00416553361400059
